code	isolate	temp_C	replicate	axis	dpi	col_diam_mm	
Et12.30.1.2	Et12	30	1	2	7	84	
Et14.30.1.1	Et14	30	1	1	7	84	
Et14.30.1.2	Et14	30	1	2	7	84	
Et17.30.1.1	Et17	30	1	1	7	84	
Et17.30.1.2	Et17	30	1	2	7	84	
Et18.30.1.1	Et18	30	1	1	7	84	
Et18.30.1.2	Et18	30	1	2	7	84	
IN12-4.30.1.1	IN12-4	30	1	1	7	84	
IN12-4.30.1.2	IN12-4	30	1	2	7	84	
IN12-8-3.30.1.1	IN12-8-3	30	1	1	7	84	
IN12-8-3.30.1.2	IN12-8-3	30	1	2	7	84	
IN12-9-4.30.1.1	IN12-9-4	30	1	1	7	84	
IN12-9-4.30.1.2	IN12-9-4	30	1	2	7	84	
IN12-9-6.30.1.1	IN12-9-6	30	1	1	7	84	
IN12-9-6.30.1.2	IN12-9-6	30	1	2	7	84	
IN12-PO-3.30.1.1	IN12-PO-3	30	1	1	7	84	
IN12-PO-3.30.1.2	IN12-PO-3	30	1	2	7	84	
Md10.30.1.1	Md10	30	1	1	7	84	
Md10.30.1.2	Md10	30	1	2	7	84	
Md3.30.1.1	Md3	30	1	1	7	84	
Md3.30.1.2	Md3	30	1	2	7	84	
Md5.30.1.1	Md5	30	1	1	7	84	
Md5.30.1.2	Md5	30	1	2	7	84	
Md6.30.1.1	Md6	30	1	1	7	84	
Md6.30.1.2	Md6	30	1	2	7	84	
Md7.30.1.1	Md7	30	1	1	7	84	
Md7.30.1.2	Md7	30	1	2	7	84	
MP144.30.1.1	MP144	30	1	1	7	84	
MP144.30.1.2	MP144	30	1	2	7	84	
MP220.30.1.1	MP220	30	1	1	7	84	
MP220.30.1.2	MP220	30	1	2	7	84	
MP223.30.1.1	MP223	30	1	1	7	84	
MP223.30.1.2	MP223	30	1	2	7	84	
MP249.30.1.1	MP249	30	1	1	7	84	
MP249.30.1.2	MP249	30	1	2	7	84	
MP250.30.1.1	MP250	30	1	1	7	84	
MP250.30.1.2	MP250	30	1	2	7	84	
MP258.30.1.1	MP258	30	1	1	7	84	
MP258.30.1.2	MP258	30	1	2	7	84	
TN262.30.1.1	TN262	30	1	1	7	84	
TN262.30.1.2	TN262	30	1	2	7	84	
TN264.30.1.1	TN264	30	1	1	7	84	
TN264.30.1.2	TN264	30	1	2	7	84	
TN270.30.1.1	TN270	30	1	1	7	84	
TN270.30.1.2	TN270	30	1	2	7	84	
TN279.30.1.1	TN279	30	1	1	7	84	
TN279.30.1.2	TN279	30	1	2	7	84	
TN280.30.1.1	TN280	30	1	1	7	84	
TN280.30.1.2	TN280	30	1	2	7	84	
TN380.30.1.1	TN380	30	1	1	7	84	
TN380.30.1.2	TN380	30	1	2	7	84	
TN4.30.1.1	TN4	30	1	1	7	84	
TN4.30.1.2	TN4	30	1	2	7	84	
TN501.30.1.1	TN501	30	1	1	7	84	
TN501.30.1.2	TN501	30	1	2	7	84	
TN550.30.1.1	TN550	30	1	1	7	84	
TN550.30.1.2	TN550	30	1	2	7	84	
W12-6.30.1.1	W12-6	30	1	1	7	84	
W12-6.30.1.2	W12-6	30	1	2	7	84	
W23.30.1.1	W23	30	1	1	7	84	
W23.30.1.2	W23	30	1	2	7	84	
W3-5.30.1.1	W3-5	30	1	1	7	84	
W3-5.30.1.2	W3-5	30	1	2	7	84	
Dm13.30.2.1	Dm13	30	2	1	7	84	
Dm13.30.2.2	Dm13	30	2	2	7	84	
Et12.30.2.1	Et12	30	2	1	7	84	
Et12.30.2.2	Et12	30	2	2	7	84	
Et14.30.2.1	Et14	30	2	1	7	84	
Et14.30.2.2	Et14	30	2	2	7	84	
Et17.30.2.1	Et17	30	2	1	7	84	
Et17.30.2.2	Et17	30	2	2	7	84	
Et18.30.2.1	Et18	30	2	1	7	84	
Et18.30.2.2	Et18	30	2	2	7	84	
IN12-4.30.2.1	IN12-4	30	2	1	7	84	
IN12-4.30.2.2	IN12-4	30	2	2	7	84	
IN12-8-3.30.2.1	IN12-8-3	30	2	1	7	84	
IN12-8-3.30.2.2	IN12-8-3	30	2	2	7	84	
IN12-9-4.30.2.1	IN12-9-4	30	2	1	7	84	
IN12-9-4.30.2.2	IN12-9-4	30	2	2	7	84	
IN12-9-6.30.2.1	IN12-9-6	30	2	1	7	84	
IN12-9-6.30.2.2	IN12-9-6	30	2	2	7	84	
IN12-PO-3.30.2.1	IN12-PO-3	30	2	1	7	84	
IN12-PO-3.30.2.2	IN12-PO-3	30	2	2	7	84	
Md10.30.2.1	Md10	30	2	1	7	84	
Md10.30.2.2	Md10	30	2	2	7	84	
Md3.30.2.1	Md3	30	2	1	7	84	
Md3.30.2.2	Md3	30	2	2	7	84	
Md5.30.2.1	Md5	30	2	1	7	84	
Md5.30.2.2	Md5	30	2	2	7	84	
Md6.30.2.1	Md6	30	2	1	7	84	
Md6.30.2.2	Md6	30	2	2	7	84	
Md7.30.2.1	Md7	30	2	1	7	84	
Md7.30.2.2	Md7	30	2	2	7	84	
MP144.30.2.1	MP144	30	2	1	7	84	
MP144.30.2.2	MP144	30	2	2	7	84	
MP220.30.2.1	MP220	30	2	1	7	84	
MP220.30.2.2	MP220	30	2	2	7	84	
MP223.30.2.1	MP223	30	2	1	7	84	
MP223.30.2.2	MP223	30	2	2	7	84	
MP249.30.2.1	MP249	30	2	1	7	84	
MP249.30.2.2	MP249	30	2	2	7	84	
MP250.30.2.1	MP250	30	2	1	7	84	
MP250.30.2.2	MP250	30	2	2	7	84	
MP258.30.2.1	MP258	30	2	1	7	84	
MP258.30.2.2	MP258	30	2	2	7	84	
TN262.30.2.1	TN262	30	2	1	7	84	
TN262.30.2.2	TN262	30	2	2	7	84	
TN264.30.2.1	TN264	30	2	1	7	84	
TN264.30.2.2	TN264	30	2	2	7	84	
TN270.30.2.1	TN270	30	2	1	7	84	
TN270.30.2.2	TN270	30	2	2	7	84	
TN279.30.2.1	TN279	30	2	1	7	84	
TN279.30.2.2	TN279	30	2	2	7	84	
TN280.30.2.1	TN280	30	2	1	7	84	
TN280.30.2.2	TN280	30	2	2	7	84	
TN380.30.2.1	TN380	30	2	1	7	84	
TN380.30.2.2	TN380	30	2	2	7	84	
TN4.30.2.1	TN4	30	2	1	7	84	
TN4.30.2.2	TN4	30	2	2	7	84	
TN501.30.2.1	TN501	30	2	1	7	61.18	
TN501.30.2.2	TN501	30	2	2	7	62.1	
TN550.30.2.1	TN550	30	2	1	7	84	
TN550.30.2.2	TN550	30	2	2	7	84	
W12-6.30.2.1	W12-6	30	2	1	7	84	
W12-6.30.2.2	W12-6	30	2	2	7	84	
W23.30.2.1	W23	30	2	1	7	84	
W23.30.2.2	W23	30	2	2	7	84	
W3-5.30.2.1	W3-5	30	2	1	7	84	
W3-5.30.2.2	W3-5	30	2	2	7	84	
Dm13.35.1.1	Dm13	35	1	1	7	84	
Dm13.35.1.2	Dm13	35	1	2	7	84	
Et12.35.1.1	Et12	35	1	1	7	84	
Et12.35.1.2	Et12	35	1	2	7	84	
Et14.35.1.1	Et14	35	1	1	7	84	
Et14.35.1.2	Et14	35	1	2	7	84	
Et17.35.1.1	Et17	35	1	1	7	84	
Et17.35.1.2	Et17	35	1	2	7	84	
Et18.35.1.1	Et18	35	1	1	7	84	
Et18.35.1.2	Et18	35	1	2	7	84	
IN12-4.35.1.1	IN12-4	35	1	1	7	84	
IN12-4.35.1.2	IN12-4	35	1	2	7	84	
IN12-8-3.35.1.1	IN12-8-3	35	1	1	7	84	
IN12-8-3.35.1.2	IN12-8-3	35	1	2	7	84	
IN12-9-4.35.1.1	IN12-9-4	35	1	1	7	84	
IN12-9-4.35.1.2	IN12-9-4	35	1	2	7	84	
IN12-9-6.35.1.1	IN12-9-6	35	1	1	7	84	
IN12-9-6.35.1.2	IN12-9-6	35	1	2	7	84	
IN12-PO-3.35.1.1	IN12-PO-3	35	1	1	7	84	
IN12-PO-3.35.1.2	IN12-PO-3	35	1	2	7	84	
Md10.35.1.1	Md10	35	1	1	7	84	
Md10.35.1.2	Md10	35	1	2	7	84	
Md3.35.1.1	Md3	35	1	1	7	84	
Md3.35.1.2	Md3	35	1	2	7	84	
Md5.35.1.1	Md5	35	1	1	7	84	
Md5.35.1.2	Md5	35	1	2	7	84	
Md6.35.1.1	Md6	35	1	1	7	84	
Md6.35.1.2	Md6	35	1	2	7	84	
Md7.35.1.1	Md7	35	1	1	7	84	
Md7.35.1.2	Md7	35	1	2	7	84	
MP144.35.1.1	MP144	35	1	1	7	84	
MP144.35.1.2	MP144	35	1	2	7	84	
MP220.35.1.1	MP220	35	1	1	7	84	
MP220.35.1.2	MP220	35	1	2	7	84	
MP223.35.1.1	MP223	35	1	1	7	84	
MP223.35.1.2	MP223	35	1	2	7	84	
MP249.35.1.1	MP249	35	1	1	7	84	
MP249.35.1.2	MP249	35	1	2	7	84	
MP250.35.1.1	MP250	35	1	1	7	84	
MP250.35.1.2	MP250	35	1	2	7	84	
MP258.35.1.1	MP258	35	1	1	7	84	
MP258.35.1.2	MP258	35	1	2	7	84	
TN262.35.1.1	TN262	35	1	1	7	84	
TN262.35.1.2	TN262	35	1	2	7	84	
TN264.35.1.1	TN264	35	1	1	7	84	
TN264.35.1.2	TN264	35	1	2	7	84	
TN270.35.1.1	TN270	35	1	1	7	84	
TN270.35.1.2	TN270	35	1	2	7	84	
TN279.35.1.1	TN279	35	1	1	7	84	
TN279.35.1.2	TN279	35	1	2	7	84	
TN280.35.1.1	TN280	35	1	1	7	84	
TN280.35.1.2	TN280	35	1	2	7	84	
TN380.35.1.1	TN380	35	1	1	7	84	
TN380.35.1.2	TN380	35	1	2	7	84	
TN4.35.1.1	TN4	35	1	1	7	84	
TN4.35.1.2	TN4	35	1	2	7	84	
TN501.35.1.1	TN501	35	1	1	7	84	
TN501.35.1.2	TN501	35	1	2	7	84	
TN550.35.1.1	TN550	35	1	1	7	84	
TN550.35.1.2	TN550	35	1	2	7	84	
W12-6.35.1.1	W12-6	35	1	1	7	84	
W12-6.35.1.2	W12-6	35	1	2	7	84	
W23.35.1.1	W23	35	1	1	7	84	
W23.35.1.2	W23	35	1	2	7	84	
W3-5.35.1.1	W3-5	35	1	1	7	84	
W3-5.35.1.2	W3-5	35	1	2	7	84	
Dm13.35.2.1	Dm13	35	2	1	7	84	
Dm13.35.2.2	Dm13	35	2	2	7	84	
Et12.35.2.1	Et12	35	2	1	7	84	
Et12.35.2.2	Et12	35	2	2	7	84	
Et14.35.2.1	Et14	35	2	1	7	84	
Et14.35.2.2	Et14	35	2	2	7	84	
Et17.35.2.1	Et17	35	2	1	7	84	
Et17.35.2.2	Et17	35	2	2	7	84	
Et18.35.2.1	Et18	35	2	1	7	84	
Et18.35.2.2	Et18	35	2	2	7	84	
IN12-4.35.2.1	IN12-4	35	2	1	7	84	
IN12-4.35.2.2	IN12-4	35	2	2	7	84	
IN12-8-3.35.2.1	IN12-8-3	35	2	1	7	84	
IN12-8-3.35.2.2	IN12-8-3	35	2	2	7	84	
IN12-9-4.35.2.1	IN12-9-4	35	2	1	7	84	
IN12-9-4.35.2.2	IN12-9-4	35	2	2	7	84	
IN12-9-6.35.2.1	IN12-9-6	35	2	1	7	84	
IN12-9-6.35.2.2	IN12-9-6	35	2	2	7	84	
IN12-PO-3.35.2.1	IN12-PO-3	35	2	1	7	84	
IN12-PO-3.35.2.2	IN12-PO-3	35	2	2	7	84	
Md10.35.2.1	Md10	35	2	1	7	84	
Md10.35.2.2	Md10	35	2	2	7	84	
Md3.35.2.1	Md3	35	2	1	7	84	
Md3.35.2.2	Md3	35	2	2	7	84	
Md5.35.2.1	Md5	35	2	1	7	84	
Md5.35.2.2	Md5	35	2	2	7	84	
Md6.35.2.1	Md6	35	2	1	7	84	
Md6.35.2.2	Md6	35	2	2	7	84	
Md7.35.2.1	Md7	35	2	1	7	84	
Md7.35.2.2	Md7	35	2	2	7	84	
MP144.35.2.1	MP144	35	2	1	7	84	
MP144.35.2.2	MP144	35	2	2	7	84	
MP220.35.2.1	MP220	35	2	1	7	84	
MP220.35.2.2	MP220	35	2	2	7	84	
MP223.35.2.1	MP223	35	2	1	7	84	
MP223.35.2.2	MP223	35	2	2	7	84	
MP249.35.2.1	MP249	35	2	1	7	84	
MP249.35.2.2	MP249	35	2	2	7	84	
MP250.35.2.1	MP250	35	2	1	7	84	
MP250.35.2.2	MP250	35	2	2	7	84	
MP258.35.2.1	MP258	35	2	1	7	84	
MP258.35.2.2	MP258	35	2	2	7	84	
TN262.35.2.1	TN262	35	2	1	7	84	
TN262.35.2.2	TN262	35	2	2	7	84	
TN264.35.2.1	TN264	35	2	1	7	84	
TN264.35.2.2	TN264	35	2	2	7	84	
TN270.35.2.1	TN270	35	2	1	7	84	
TN270.35.2.2	TN270	35	2	2	7	84	
TN279.35.2.1	TN279	35	2	1	7	84	
TN279.35.2.2	TN279	35	2	2	7	84	
TN280.35.2.1	TN280	35	2	1	7	84	
TN280.35.2.2	TN280	35	2	2	7	84	
TN380.35.2.1	TN380	35	2	1	7	84	
TN380.35.2.2	TN380	35	2	2	7	84	
TN4.35.2.1	TN4	35	2	1	7	84	
TN4.35.2.2	TN4	35	2	2	7	84	
TN501.35.2.1	TN501	35	2	1	7	84	
TN501.35.2.2	TN501	35	2	2	7	84	
TN550.35.2.1	TN550	35	2	1	7	84	
TN550.35.2.2	TN550	35	2	2	7	84	
W12-6.35.2.1	W12-6	35	2	1	7	84	
W12-6.35.2.2	W12-6	35	2	2	7	84	
W23.35.2.1	W23	35	2	1	7	84	
W23.35.2.2	W23	35	2	2	7	84	
W3-5.35.2.1	W3-5	35	2	1	7	84	
W3-5.35.2.2	W3-5	35	2	2	7	84	
Dm13.40.1.1	Dm13	40	1	1	7	78.69	
Dm13.40.1.2	Dm13	40	1	2	7	81.61	
Et12.40.1.1	Et12	40	1	1	7	84	
Et12.40.1.2	Et12	40	1	2	7	84	
Et14.40.1.1	Et14	40	1	1	7	84	
Et14.40.1.2	Et14	40	1	2	7	84	
Et17.40.1.1	Et17	40	1	1	7	69.69	
Et17.40.1.2	Et17	40	1	2	7	64.11	
Et18.40.1.1	Et18	40	1	1	7	84	
Et18.40.1.2	Et18	40	1	2	7	84	
IN12-4.40.1.1	IN12-4	40	1	1	7	84	
IN12-4.40.1.2	IN12-4	40	1	2	7	84	
IN12-8-3.40.1.1	IN12-8-3	40	1	1	7	84	
IN12-8-3.40.1.2	IN12-8-3	40	1	2	7	84	
IN12-9-4.40.1.1	IN12-9-4	40	1	1	7	35.38	
IN12-9-4.40.1.2	IN12-9-4	40	1	2	7	36.23	
IN12-9-6.40.1.1	IN12-9-6	40	1	1	7	81.79	
IN12-9-6.40.1.2	IN12-9-6	40	1	2	7	81.31	
IN12-PO-3.40.1.1	IN12-PO-3	40	1	1	7	49.41	
IN12-PO-3.40.1.2	IN12-PO-3	40	1	2	7	49.71	
Md10.40.1.1	Md10	40	1	1	7	84	
Md10.40.1.2	Md10	40	1	2	7	84	
Md3.40.1.1	Md3	40	1	1	7	84	
Md3.40.1.2	Md3	40	1	2	7	84	
Md5.40.1.1	Md5	40	1	1	7	65.38	
Md5.40.1.2	Md5	40	1	2	7	66.36	
Md6.40.1.1	Md6	40	1	1	7	84	
Md6.40.1.2	Md6	40	1	2	7	84	
Md7.40.1.1	Md7	40	1	1	7	84	
Md7.40.1.2	Md7	40	1	2	7	84	
MP144.40.1.1	MP144	40	1	1	7	47.2	
MP144.40.1.2	MP144	40	1	2	7	50.88	
MP220.40.1.1	MP220	40	1	1	7	84	
MP220.40.1.2	MP220	40	1	2	7	84	
MP223.40.1.1	MP223	40	1	1	7	55.17	
MP223.40.1.2	MP223	40	1	2	7	52.76	
MP249.40.1.1	MP249	40	1	1	7	79.66	
MP249.40.1.2	MP249	40	1	2	7	80.64	
MP250.40.1.1	MP250	40	1	1	7	70.23	
MP250.40.1.2	MP250	40	1	2	7	72.49	
MP258.40.1.1	MP258	40	1	1	7	62.3	
MP258.40.1.2	MP258	40	1	2	7	65.24	
TN262.40.1.1	TN262	40	1	1	7	71.73	
TN262.40.1.2	TN262	40	1	2	7	72.19	
TN264.40.1.1	TN264	40	1	1	7	77.21	
TN264.40.1.2	TN264	40	1	2	7	75.84	
TN270.40.1.1	TN270	40	1	1	7	84	
TN270.40.1.2	TN270	40	1	2	7	84	
TN279.40.1.1	TN279	40	1	1	7	84	
TN279.40.1.2	TN279	40	1	2	7	84	
TN280.40.1.1	TN280	40	1	1	7	84	
TN280.40.1.2	TN280	40	1	2	7	84	
TN380.40.1.1	TN380	40	1	1	7	84	
TN380.40.1.2	TN380	40	1	2	7	84	
TN4.40.1.1	TN4	40	1	1	7	84	
TN4.40.1.2	TN4	40	1	2	7	84	
TN501.40.1.1	TN501	40	1	1	7	77.39	
TN501.40.1.2	TN501	40	1	2	7	79.21	
TN550.40.1.1	TN550	40	1	1	7	84	
TN550.40.1.2	TN550	40	1	2	7	84	
W12-6.40.1.1	W12-6	40	1	1	7	42.15	
W12-6.40.1.2	W12-6	40	1	2	7	42.36	
W23.40.1.1	W23	40	1	1	7	65.23	
W23.40.1.2	W23	40	1	2	7	67.39	
W3-5.40.1.1	W3-5	40	1	1	7	38.84	
W3-5.40.1.2	W3-5	40	1	2	7	39.34	
Dm13.40.2.1	Dm13	40	2	1	7	84	
Dm13.40.2.2	Dm13	40	2	2	7	84	
Et12.40.2.1	Et12	40	2	1	7	84	
Et12.40.2.2	Et12	40	2	2	7	84	
Et14.40.2.1	Et14	40	2	1	7	84	
Et14.40.2.2	Et14	40	2	2	7	84	
Et17.40.2.1	Et17	40	2	1	7	84	
Et17.40.2.2	Et17	40	2	2	7	84	
Et18.40.2.1	Et18	40	2	1	7	84	
Et18.40.2.2	Et18	40	2	2	7	84	
IN12-4.40.2.1	IN12-4	40	2	1	7	84	
IN12-4.40.2.2	IN12-4	40	2	2	7	84	
IN12-8-3.40.2.1	IN12-8-3	40	2	1	7	84	
IN12-8-3.40.2.2	IN12-8-3	40	2	2	7	84	
IN12-9-4.40.2.1	IN12-9-4	40	2	1	7	34.75	
IN12-9-4.40.2.2	IN12-9-4	40	2	2	7	35.46	
IN12-9-6.40.2.1	IN12-9-6	40	2	1	7	84	
IN12-9-6.40.2.2	IN12-9-6	40	2	2	7	84	
IN12-PO-3.40.2.1	IN12-PO-3	40	2	1	7	78.65	
IN12-PO-3.40.2.2	IN12-PO-3	40	2	2	7	79.76	
Md10.40.2.1	Md10	40	2	1	7	84	
Md10.40.2.2	Md10	40	2	2	7	84	
Md3.40.2.1	Md3	40	2	1	7	84	
Md3.40.2.2	Md3	40	2	2	7	84	
Md5.40.2.1	Md5	40	2	1	7	84	
Md5.40.2.2	Md5	40	2	2	7	84	
Md6.40.2.1	Md6	40	2	1	7	84	
Md6.40.2.2	Md6	40	2	2	7	84	
Md7.40.2.1	Md7	40	2	1	7	84	
Md7.40.2.2	Md7	40	2	2	7	84	
MP144.40.2.1	MP144	40	2	1	7	38.48	
MP144.40.2.2	MP144	40	2	2	7	36.42	
MP220.40.2.1	MP220	40	2	1	7	84	
MP220.40.2.2	MP220	40	2	2	7	84	
MP223.40.2.1	MP223	40	2	1	7	37.36	
MP223.40.2.2	MP223	40	2	2	7	39.44	
MP249.40.2.1	MP249	40	2	1	7	82.5	
MP249.40.2.2	MP249	40	2	2	7	78.01	
MP250.40.2.1	MP250	40	2	1	7	76.83	
MP250.40.2.2	MP250	40	2	2	7	73.02	
MP258.40.2.1	MP258	40	2	1	7	72.82	
MP258.40.2.2	MP258	40	2	2	7	71.68	
TN262.40.2.1	TN262	40	2	1	7	84	
TN262.40.2.2	TN262	40	2	2	7	84	
TN264.40.2.1	TN264	40	2	1	7	60.77	
TN264.40.2.2	TN264	40	2	2	7	57.24	
TN270.40.2.1	TN270	40	2	1	7	81.31	
TN270.40.2.2	TN270	40	2	2	7	80.83	
TN279.40.2.1	TN279	40	2	1	7	84	
TN279.40.2.2	TN279	40	2	2	7	84	
TN280.40.2.1	TN280	40	2	1	7	84	
TN280.40.2.2	TN280	40	2	2	7	84	
TN380.40.2.1	TN380	40	2	1	7	84	
TN380.40.2.2	TN380	40	2	2	7	84	
TN4.40.2.1	TN4	40	2	1	7	84	
TN4.40.2.2	TN4	40	2	2	7	84	
TN501.40.2.1	TN501	40	2	1	7	84	
TN501.40.2.2	TN501	40	2	2	7	84	
TN550.40.2.1	TN550	40	2	1	7	84	
TN550.40.2.2	TN550	40	2	2	7	84	
W12-6.40.2.1	W12-6	40	2	1	7	31.51	
W12-6.40.2.2	W12-6	40	2	2	7	33.84	
W23.40.2.1	W23	40	2	1	7	68.92	
W23.40.2.2	W23	40	2	2	7	69.56	
W3-5.40.2.1	W3-5	40	2	1	7	32.64	
W3-5.40.2.2	W3-5	40	2	2	7	32.1	
Dm13.15.1.1	Dm13	15	1	1	0	6	
Dm13.15.1.2	Dm13	15	1	2	0	6	
Et12.15.1.1	Et12	15	1	1	0	6	
Et12.15.1.2	Et12	15	1	2	0	6	
Et14.15.1.1	Et14	15	1	1	0	6	
Et14.15.1.2	Et14	15	1	2	0	6	
Et17.15.1.1	Et17	15	1	1	0	6	
Et17.15.1.2	Et17	15	1	2	0	6	
Et18.15.1.1	Et18	15	1	1	0	6	
Et18.15.1.2	Et18	15	1	2	0	6	
IN12-4.15.1.1	IN12-4	15	1	1	0	6	
IN12-4.15.1.2	IN12-4	15	1	2	0	6	
IN12-8-3.15.1.1	IN12-8-3	15	1	1	0	6	
IN12-8-3.15.1.2	IN12-8-3	15	1	2	0	6	
IN12-9-4.15.1.1	IN12-9-4	15	1	1	0	6	
IN12-9-4.15.1.2	IN12-9-4	15	1	2	0	6	
IN12-9-6.15.1.1	IN12-9-6	15	1	1	0	6	
IN12-9-6.15.1.2	IN12-9-6	15	1	2	0	6	
IN12-PO-3.15.1.1	IN12-PO-3	15	1	1	0	6	
IN12-PO-3.15.1.2	IN12-PO-3	15	1	2	0	6	
Md10.15.1.1	Md10	15	1	1	0	6	
Md10.15.1.2	Md10	15	1	2	0	6	
Md3.15.1.1	Md3	15	1	1	0	6	
Md3.15.1.2	Md3	15	1	2	0	6	
Md5.15.1.1	Md5	15	1	1	0	6	
Md5.15.1.2	Md5	15	1	2	0	6	
Md6.15.1.1	Md6	15	1	1	0	6	
Md6.15.1.2	Md6	15	1	2	0	6	
Md7.15.1.1	Md7	15	1	1	0	6	
Md7.15.1.2	Md7	15	1	2	0	6	
MP144.15.1.1	MP144	15	1	1	0	6	
MP144.15.1.2	MP144	15	1	2	0	6	
MP220.15.1.1	MP220	15	1	1	0	6	
MP220.15.1.2	MP220	15	1	2	0	6	
MP223.15.1.1	MP223	15	1	1	0	6	
MP223.15.1.2	MP223	15	1	2	0	6	
MP249.15.1.1	MP249	15	1	1	0	6	
MP249.15.1.2	MP249	15	1	2	0	6	
MP250.15.1.1	MP250	15	1	1	0	6	
MP250.15.1.2	MP250	15	1	2	0	6	
MP258.15.1.1	MP258	15	1	1	0	6	
MP258.15.1.2	MP258	15	1	2	0	6	
TN262.15.1.1	TN262	15	1	1	0	6	
TN262.15.1.2	TN262	15	1	2	0	6	
TN264.15.1.1	TN264	15	1	1	0	6	
TN264.15.1.2	TN264	15	1	2	0	6	
TN270.15.1.1	TN270	15	1	1	0	6	
TN270.15.1.2	TN270	15	1	2	0	6	
TN279.15.1.1	TN279	15	1	1	0	6	
TN279.15.1.2	TN279	15	1	2	0	6	
TN280.15.1.1	TN280	15	1	1	0	6	
TN280.15.1.2	TN280	15	1	2	0	6	
TN380.15.1.1	TN380	15	1	1	0	6	
TN380.15.1.2	TN380	15	1	2	0	6	
TN4.15.1.1	TN4	15	1	1	0	6	
TN4.15.1.2	TN4	15	1	2	0	6	
TN501.15.1.1	TN501	15	1	1	0	6	
TN501.15.1.2	TN501	15	1	2	0	6	
TN550.15.1.1	TN550	15	1	1	0	6	
TN550.15.1.2	TN550	15	1	2	0	6	
W12-6.15.1.1	W12-6	15	1	1	0	6	
W12-6.15.1.2	W12-6	15	1	2	0	6	
W23.15.1.1	W23	15	1	1	0	6	
W23.15.1.2	W23	15	1	2	0	6	
W3-5.15.1.1	W3-5	15	1	1	0	6	
W3-5.15.1.2	W3-5	15	1	2	0	6	
Dm13.15.2.1	Dm13	15	2	1	0	6	
Dm13.15.2.2	Dm13	15	2	2	0	6	
Et12.15.2.1	Et12	15	2	1	0	6	
Et12.15.2.2	Et12	15	2	2	0	6	
Et14.15.2.1	Et14	15	2	1	0	6	
Et14.15.2.2	Et14	15	2	2	0	6	
Et17.15.2.1	Et17	15	2	1	0	6	
Et17.15.2.2	Et17	15	2	2	0	6	
Et18.15.2.1	Et18	15	2	1	0	6	
Et18.15.2.2	Et18	15	2	2	0	6	
IN12-4.15.2.1	IN12-4	15	2	1	0	6	
IN12-4.15.2.2	IN12-4	15	2	2	0	6	
IN12-8-3.15.2.1	IN12-8-3	15	2	1	0	6	
IN12-8-3.15.2.2	IN12-8-3	15	2	2	0	6	
IN12-9-4.15.2.1	IN12-9-4	15	2	1	0	6	
IN12-9-4.15.2.2	IN12-9-4	15	2	2	0	6	
IN12-9-6.15.2.1	IN12-9-6	15	2	1	0	6	
IN12-9-6.15.2.2	IN12-9-6	15	2	2	0	6	
IN12-PO-3.15.2.1	IN12-PO-3	15	2	1	0	6	
IN12-PO-3.15.2.2	IN12-PO-3	15	2	2	0	6	
Md10.15.2.1	Md10	15	2	1	0	6	
Md10.15.2.2	Md10	15	2	2	0	6	
Md3.15.2.1	Md3	15	2	1	0	6	
Md3.15.2.2	Md3	15	2	2	0	6	
Md5.15.2.1	Md5	15	2	1	0	6	
Md5.15.2.2	Md5	15	2	2	0	6	
Md6.15.2.1	Md6	15	2	1	0	6	
Md6.15.2.2	Md6	15	2	2	0	6	
Md7.15.2.1	Md7	15	2	1	0	6	
Md7.15.2.2	Md7	15	2	2	0	6	
MP144.15.2.1	MP144	15	2	1	0	6	
MP144.15.2.2	MP144	15	2	2	0	6	
MP220.15.2.1	MP220	15	2	1	0	6	
MP220.15.2.2	MP220	15	2	2	0	6	
MP223.15.2.1	MP223	15	2	1	0	6	
MP223.15.2.2	MP223	15	2	2	0	6	
MP249.15.2.1	MP249	15	2	1	0	6	
MP249.15.2.2	MP249	15	2	2	0	6	
MP250.15.2.1	MP250	15	2	1	0	6	
MP250.15.2.2	MP250	15	2	2	0	6	
MP258.15.2.1	MP258	15	2	1	0	6	
MP258.15.2.2	MP258	15	2	2	0	6	
TN262.15.2.1	TN262	15	2	1	0	6	
TN262.15.2.2	TN262	15	2	2	0	6	
TN264.15.2.1	TN264	15	2	1	0	6	
TN264.15.2.2	TN264	15	2	2	0	6	
TN270.15.2.1	TN270	15	2	1	0	6	
TN270.15.2.2	TN270	15	2	2	0	6	
TN279.15.2.1	TN279	15	2	1	0	6	
TN279.15.2.2	TN279	15	2	2	0	6	
TN280.15.2.1	TN280	15	2	1	0	6	
TN280.15.2.2	TN280	15	2	2	0	6	
TN380.15.2.1	TN380	15	2	1	0	6	
TN380.15.2.2	TN380	15	2	2	0	6	
TN4.15.2.1	TN4	15	2	1	0	6	
TN4.15.2.2	TN4	15	2	2	0	6	
TN501.15.2.1	TN501	15	2	1	0	6	
TN501.15.2.2	TN501	15	2	2	0	6	
TN550.15.2.1	TN550	15	2	1	0	6	
TN550.15.2.2	TN550	15	2	2	0	6	
W12-6.15.2.1	W12-6	15	2	1	0	6	
W12-6.15.2.2	W12-6	15	2	2	0	6	
W23.15.2.1	W23	15	2	1	0	6	
W23.15.2.2	W23	15	2	2	0	6	
W3-5.15.2.1	W3-5	15	2	1	0	6	
W3-5.15.2.2	W3-5	15	2	2	0	6	
Dm13.20.1.1	Dm13	20	1	1	0	6	
Dm13.20.1.2	Dm13	20	1	2	0	6	
