code	isolate	temp_C	replicate	axis	dpi	col_diam_mm_corr
MP258.25.2.2	MP258	25	2	2	5	78
TN262.25.2.1	TN262	25	2	1	5	78
TN262.25.2.2	TN262	25	2	2	5	78
TN264.25.2.1	TN264	25	2	1	5	78
TN264.25.2.2	TN264	25	2	2	5	78
TN270.25.2.1	TN270	25	2	1	5	78
TN270.25.2.2	TN270	25	2	2	5	78
TN279.25.2.1	TN279	25	2	1	5	78
TN279.25.2.2	TN279	25	2	2	5	78
TN280.25.2.1	TN280	25	2	1	5	78
TN280.25.2.2	TN280	25	2	2	5	78
TN380.25.2.1	TN380	25	2	1	5	57.16
TN380.25.2.2	TN380	25	2	2	5	57.44
TN4.25.2.1	TN4	25	2	1	5	78
TN4.25.2.2	TN4	25	2	2	5	78
TN501.25.2.1	TN501	25	2	1	5	78
TN501.25.2.2	TN501	25	2	2	5	78
TN550.25.2.1	TN550	25	2	1	5	78
TN550.25.2.2	TN550	25	2	2	5	78
W12-6.25.2.1	W12-6	25	2	1	5	78
W12-6.25.2.2	W12-6	25	2	2	5	78
W23.25.2.1	W23	25	2	1	5	78
W23.25.2.2	W23	25	2	2	5	78
W3-5.25.2.1	W3-5	25	2	1	5	78
W3-5.25.2.2	W3-5	25	2	2	5	78
Dm13.30.1.1	Dm13	30	1	1	5	78
Dm13.30.1.2	Dm13	30	1	2	5	78
Et12.30.1.1	Et12	30	1	1	5	78
Et12.30.1.2	Et12	30	1	2	5	78
Et14.30.1.1	Et14	30	1	1	5	78
Et14.30.1.2	Et14	30	1	2	5	78
Et17.30.1.1	Et17	30	1	1	5	78
Et17.30.1.2	Et17	30	1	2	5	78
Et18.30.1.1	Et18	30	1	1	5	78
Et18.30.1.2	Et18	30	1	2	5	78
IN12-4.30.1.1	IN12-4	30	1	1	5	78
IN12-4.30.1.2	IN12-4	30	1	2	5	78
IN12-8-3.30.1.1	IN12-8-3	30	1	1	5	78
IN12-8-3.30.1.2	IN12-8-3	30	1	2	5	78
IN12-9-4.30.1.1	IN12-9-4	30	1	1	5	78
IN12-9-4.30.1.2	IN12-9-4	30	1	2	5	78
IN12-9-6.30.1.1	IN12-9-6	30	1	1	5	78
IN12-9-6.30.1.2	IN12-9-6	30	1	2	5	78
IN12-PO-3.30.1.1	IN12-PO-3	30	1	1	5	78
IN12-PO-3.30.1.2	IN12-PO-3	30	1	2	5	78
Md10.30.1.1	Md10	30	1	1	5	78
Md10.30.1.2	Md10	30	1	2	5	78
Md3.30.1.1	Md3	30	1	1	5	78
Md3.30.1.2	Md3	30	1	2	5	78
Md5.30.1.1	Md5	30	1	1	5	78
Md5.30.1.2	Md5	30	1	2	5	78
Md6.30.1.1	Md6	30	1	1	5	78
Md6.30.1.2	Md6	30	1	2	5	78
Md7.30.1.1	Md7	30	1	1	5	78
Md7.30.1.2	Md7	30	1	2	5	78
MP144.30.1.1	MP144	30	1	1	5	78
MP144.30.1.2	MP144	30	1	2	5	78
MP220.30.1.1	MP220	30	1	1	5	78
MP220.30.1.2	MP220	30	1	2	5	78
MP223.30.1.1	MP223	30	1	1	5	78
MP223.30.1.2	MP223	30	1	2	5	78
MP249.30.1.1	MP249	30	1	1	5	78
MP249.30.1.2	MP249	30	1	2	5	78
MP250.30.1.1	MP250	30	1	1	5	78
MP250.30.1.2	MP250	30	1	2	5	78
MP258.30.1.1	MP258	30	1	1	5	78
MP258.30.1.2	MP258	30	1	2	5	78
TN262.30.1.1	TN262	30	1	1	5	78
TN262.30.1.2	TN262	30	1	2	5	78
TN264.30.1.1	TN264	30	1	1	5	78
TN264.30.1.2	TN264	30	1	2	5	78
TN270.30.1.1	TN270	30	1	1	5	78
TN270.30.1.2	TN270	30	1	2	5	78
TN279.30.1.1	TN279	30	1	1	5	78
TN279.30.1.2	TN279	30	1	2	5	78
TN280.30.1.1	TN280	30	1	1	5	78
TN280.30.1.2	TN280	30	1	2	5	78
TN380.30.1.1	TN380	30	1	1	5	77.08
TN380.30.1.2	TN380	30	1	2	5	77.39
TN4.30.1.1	TN4	30	1	1	5	78
TN4.30.1.2	TN4	30	1	2	5	78
TN501.30.1.1	TN501	30	1	1	5	78
TN501.30.1.2	TN501	30	1	2	5	78
TN550.30.1.1	TN550	30	1	1	5	78
TN550.30.1.2	TN550	30	1	2	5	78
W12-6.30.1.1	W12-6	30	1	1	5	78
W12-6.30.1.2	W12-6	30	1	2	5	78
W23.30.1.1	W23	30	1	1	5	78
W23.30.1.2	W23	30	1	2	5	78
W3-5.30.1.1	W3-5	30	1	1	5	78
W3-5.30.1.2	W3-5	30	1	2	5	78
Dm13.30.2.1	Dm13	30	2	1	5	78
Dm13.30.2.2	Dm13	30	2	2	5	78
Et12.30.2.1	Et12	30	2	1	5	78
Et12.30.2.2	Et12	30	2	2	5	78
Et14.30.2.1	Et14	30	2	1	5	78
Et14.30.2.2	Et14	30	2	2	5	78
Et17.30.2.1	Et17	30	2	1	5	78
Et17.30.2.2	Et17	30	2	2	5	78
Et18.30.2.1	Et18	30	2	1	5	78
Et18.30.2.2	Et18	30	2	2	5	78
IN12-4.30.2.1	IN12-4	30	2	1	5	78
IN12-4.30.2.2	IN12-4	30	2	2	5	78
IN12-8-3.30.2.1	IN12-8-3	30	2	1	5	78
IN12-8-3.30.2.2	IN12-8-3	30	2	2	5	78
IN12-9-4.30.2.1	IN12-9-4	30	2	1	5	78
IN12-9-4.30.2.2	IN12-9-4	30	2	2	5	78
IN12-9-6.30.2.1	IN12-9-6	30	2	1	5	78
IN12-9-6.30.2.2	IN12-9-6	30	2	2	5	78
IN12-PO-3.30.2.1	IN12-PO-3	30	2	1	5	78
IN12-PO-3.30.2.2	IN12-PO-3	30	2	2	5	78
Md10.30.2.1	Md10	30	2	1	5	78
Md10.30.2.2	Md10	30	2	2	5	78
Md3.30.2.1	Md3	30	2	1	5	78
Md3.30.2.2	Md3	30	2	2	5	78
Md5.30.2.1	Md5	30	2	1	5	78
Md5.30.2.2	Md5	30	2	2	5	78
Md6.30.2.1	Md6	30	2	1	5	78
Md6.30.2.2	Md6	30	2	2	5	78
Md7.30.2.1	Md7	30	2	1	5	78
Md7.30.2.2	Md7	30	2	2	5	78
MP144.30.2.1	MP144	30	2	1	5	78
MP144.30.2.2	MP144	30	2	2	5	78
MP220.30.2.1	MP220	30	2	1	5	78
MP220.30.2.2	MP220	30	2	2	5	78
MP223.30.2.1	MP223	30	2	1	5	78
MP223.30.2.2	MP223	30	2	2	5	78
MP249.30.2.1	MP249	30	2	1	5	78
MP249.30.2.2	MP249	30	2	2	5	78
MP250.30.2.1	MP250	30	2	1	5	78
MP250.30.2.2	MP250	30	2	2	5	78
MP258.30.2.1	MP258	30	2	1	5	78
MP258.30.2.2	MP258	30	2	2	5	78
TN262.30.2.1	TN262	30	2	1	5	78
TN262.30.2.2	TN262	30	2	2	5	78
TN264.30.2.1	TN264	30	2	1	5	78
TN264.30.2.2	TN264	30	2	2	5	78
TN270.30.2.1	TN270	30	2	1	5	78
TN270.30.2.2	TN270	30	2	2	5	78
TN279.30.2.1	TN279	30	2	1	5	78
TN279.30.2.2	TN279	30	2	2	5	78
TN280.30.2.1	TN280	30	2	1	5	78
TN280.30.2.2	TN280	30	2	2	5	78
TN380.30.2.1	TN380	30	2	1	5	76.44
TN380.30.2.2	TN380	30	2	2	5	76.93
TN4.30.2.1	TN4	30	2	1	5	78
TN4.30.2.2	TN4	30	2	2	5	78
TN501.30.2.1	TN501	30	2	1	5	41.08
TN501.30.2.2	TN501	30	2	2	5	41.82
TN550.30.2.1	TN550	30	2	1	5	78
TN550.30.2.2	TN550	30	2	2	5	78
W12-6.30.2.1	W12-6	30	2	1	5	78
W12-6.30.2.2	W12-6	30	2	2	5	78
W23.30.2.1	W23	30	2	1	5	78
W23.30.2.2	W23	30	2	2	5	78
W3-5.30.2.1	W3-5	30	2	1	5	78
W3-5.30.2.2	W3-5	30	2	2	5	78
Dm13.35.1.1	Dm13	35	1	1	5	78
Dm13.35.1.2	Dm13	35	1	2	5	78
Et12.35.1.1	Et12	35	1	1	5	78
Et12.35.1.2	Et12	35	1	2	5	78
Et14.35.1.1	Et14	35	1	1	5	78
Et14.35.1.2	Et14	35	1	2	5	78
Et17.35.1.1	Et17	35	1	1	5	78
Et17.35.1.2	Et17	35	1	2	5	78
Et18.35.1.1	Et18	35	1	1	5	78
Et18.35.1.2	Et18	35	1	2	5	78
IN12-4.35.1.1	IN12-4	35	1	1	5	78
IN12-4.35.1.2	IN12-4	35	1	2	5	78
IN12-8-3.35.1.1	IN12-8-3	35	1	1	5	78
IN12-8-3.35.1.2	IN12-8-3	35	1	2	5	78
IN12-9-4.35.1.1	IN12-9-4	35	1	1	5	78
IN12-9-4.35.1.2	IN12-9-4	35	1	2	5	78
IN12-9-6.35.1.1	IN12-9-6	35	1	1	5	78
IN12-9-6.35.1.2	IN12-9-6	35	1	2	5	78
IN12-PO-3.35.1.1	IN12-PO-3	35	1	1	5	78
IN12-PO-3.35.1.2	IN12-PO-3	35	1	2	5	78
Md10.35.1.1	Md10	35	1	1	5	78
Md10.35.1.2	Md10	35	1	2	5	78
Md3.35.1.1	Md3	35	1	1	5	78
Md3.35.1.2	Md3	35	1	2	5	78
Md5.35.1.1	Md5	35	1	1	5	78
Md5.35.1.2	Md5	35	1	2	5	78
Md6.35.1.1	Md6	35	1	1	5	78
Md6.35.1.2	Md6	35	1	2	5	78
Md7.35.1.1	Md7	35	1	1	5	78
Md7.35.1.2	Md7	35	1	2	5	78
MP144.35.1.1	MP144	35	1	1	5	78
MP144.35.1.2	MP144	35	1	2	5	78
MP220.35.1.1	MP220	35	1	1	5	78
MP220.35.1.2	MP220	35	1	2	5	78
MP223.35.1.1	MP223	35	1	1	5	78
MP223.35.1.2	MP223	35	1	2	5	78
MP249.35.1.1	MP249	35	1	1	5	78
MP249.35.1.2	MP249	35	1	2	5	78
MP250.35.1.1	MP250	35	1	1	5	78
MP250.35.1.2	MP250	35	1	2	5	78
MP258.35.1.1	MP258	35	1	1	5	78
MP258.35.1.2	MP258	35	1	2	5	78
TN262.35.1.1	TN262	35	1	1	5	78
TN262.35.1.2	TN262	35	1	2	5	78
TN264.35.1.1	TN264	35	1	1	5	78
TN264.35.1.2	TN264	35	1	2	5	78
TN270.35.1.1	TN270	35	1	1	5	78
TN270.35.1.2	TN270	35	1	2	5	78
TN279.35.1.1	TN279	35	1	1	5	78
TN279.35.1.2	TN279	35	1	2	5	78
TN280.35.1.1	TN280	35	1	1	5	78
TN280.35.1.2	TN280	35	1	2	5	78
TN380.35.1.1	TN380	35	1	1	5	78
TN380.35.1.2	TN380	35	1	2	5	78
TN4.35.1.1	TN4	35	1	1	5	78
TN4.35.1.2	TN4	35	1	2	5	78
TN501.35.1.1	TN501	35	1	1	5	78
TN501.35.1.2	TN501	35	1	2	5	78
TN550.35.1.1	TN550	35	1	1	5	78
TN550.35.1.2	TN550	35	1	2	5	78
W12-6.35.1.1	W12-6	35	1	1	5	78
W12-6.35.1.2	W12-6	35	1	2	5	78
W23.35.1.1	W23	35	1	1	5	78
W23.35.1.2	W23	35	1	2	5	78
W3-5.35.1.1	W3-5	35	1	1	5	78
W3-5.35.1.2	W3-5	35	1	2	5	78
Dm13.35.2.1	Dm13	35	2	1	5	78
Dm13.35.2.2	Dm13	35	2	2	5	78
Et12.35.2.1	Et12	35	2	1	5	78
Et12.35.2.2	Et12	35	2	2	5	78
Et14.35.2.1	Et14	35	2	1	5	78
Et14.35.2.2	Et14	35	2	2	5	78
Et17.35.2.1	Et17	35	2	1	5	78
Et17.35.2.2	Et17	35	2	2	5	78
Et18.35.2.1	Et18	35	2	1	5	78
Et18.35.2.2	Et18	35	2	2	5	78
IN12-4.35.2.1	IN12-4	35	2	1	5	78
IN12-4.35.2.2	IN12-4	35	2	2	5	78
IN12-8-3.35.2.1	IN12-8-3	35	2	1	5	78
IN12-8-3.35.2.2	IN12-8-3	35	2	2	5	78
IN12-9-4.35.2.1	IN12-9-4	35	2	1	5	78
IN12-9-4.35.2.2	IN12-9-4	35	2	2	5	78
IN12-9-6.35.2.1	IN12-9-6	35	2	1	5	78
IN12-9-6.35.2.2	IN12-9-6	35	2	2	5	78
IN12-PO-3.35.2.1	IN12-PO-3	35	2	1	5	78
IN12-PO-3.35.2.2	IN12-PO-3	35	2	2	5	78
Md10.35.2.1	Md10	35	2	1	5	78
Md10.35.2.2	Md10	35	2	2	5	78
Md3.35.2.1	Md3	35	2	1	5	78
Md3.35.2.2	Md3	35	2	2	5	78
Md5.35.2.1	Md5	35	2	1	5	78
Md5.35.2.2	Md5	35	2	2	5	78
Md6.35.2.1	Md6	35	2	1	5	78
Md6.35.2.2	Md6	35	2	2	5	78
Md7.35.2.1	Md7	35	2	1	5	78
Md7.35.2.2	Md7	35	2	2	5	78
MP144.35.2.1	MP144	35	2	1	5	78
MP144.35.2.2	MP144	35	2	2	5	78
MP220.35.2.1	MP220	35	2	1	5	78
MP220.35.2.2	MP220	35	2	2	5	78
MP223.35.2.1	MP223	35	2	1	5	78
MP223.35.2.2	MP223	35	2	2	5	78
MP249.35.2.1	MP249	35	2	1	5	78
MP249.35.2.2	MP249	35	2	2	5	78
MP250.35.2.1	MP250	35	2	1	5	78
MP250.35.2.2	MP250	35	2	2	5	78
MP258.35.2.1	MP258	35	2	1	5	78
MP258.35.2.2	MP258	35	2	2	5	78
TN262.35.2.1	TN262	35	2	1	5	78
TN262.35.2.2	TN262	35	2	2	5	78
TN264.35.2.1	TN264	35	2	1	5	78
TN264.35.2.2	TN264	35	2	2	5	78
TN270.35.2.1	TN270	35	2	1	5	78
TN270.35.2.2	TN270	35	2	2	5	78
TN279.35.2.1	TN279	35	2	1	5	78
TN279.35.2.2	TN279	35	2	2	5	78
TN280.35.2.1	TN280	35	2	1	5	78
TN280.35.2.2	TN280	35	2	2	5	78
TN380.35.2.1	TN380	35	2	1	5	78
TN380.35.2.2	TN380	35	2	2	5	78
TN4.35.2.1	TN4	35	2	1	5	78
TN4.35.2.2	TN4	35	2	2	5	78
TN501.35.2.1	TN501	35	2	1	5	78
TN501.35.2.2	TN501	35	2	2	5	78
TN550.35.2.1	TN550	35	2	1	5	78
TN550.35.2.2	TN550	35	2	2	5	78
W12-6.35.2.1	W12-6	35	2	1	5	78
W12-6.35.2.2	W12-6	35	2	2	5	78
W23.35.2.1	W23	35	2	1	5	78
W23.35.2.2	W23	35	2	2	5	78
W3-5.35.2.1	W3-5	35	2	1	5	78
W3-5.35.2.2	W3-5	35	2	2	5	78
Dm13.40.1.1	Dm13	40	1	1	5	71.26
Dm13.40.1.2	Dm13	40	1	2	5	73.44
Et12.40.1.1	Et12	40	1	1	5	78
Et12.40.1.2	Et12	40	1	2	5	78
Et14.40.1.1	Et14	40	1	1	5	78
Et14.40.1.2	Et14	40	1	2	5	78
Et17.40.1.1	Et17	40	1	1	5	50.56
Et17.40.1.2	Et17	40	1	2	5	42.05
Et18.40.1.1	Et18	40	1	1	5	78
Et18.40.1.2	Et18	40	1	2	5	78
IN12-4.40.1.1	IN12-4	40	1	1	5	78
IN12-4.40.1.2	IN12-4	40	1	2	5	78
IN12-8-3.40.1.1	IN12-8-3	40	1	1	5	75.06
IN12-8-3.40.1.2	IN12-8-3	40	1	2	5	74.75
IN12-9-4.40.1.1	IN12-9-4	40	1	1	5	27.45
IN12-9-4.40.1.2	IN12-9-4	40	1	2	5	29.09
IN12-9-6.40.1.1	IN12-9-6	40	1	1	5	72.85
IN12-9-6.40.1.2	IN12-9-6	40	1	2	5	70.4
IN12-PO-3.40.1.1	IN12-PO-3	40	1	1	5	45.32
IN12-PO-3.40.1.2	IN12-PO-3	40	1	2	5	44.67
Md10.40.1.1	Md10	40	1	1	5	78
Md10.40.1.2	Md10	40	1	2	5	78
Md3.40.1.1	Md3	40	1	1	5	78
Md3.40.1.2	Md3	40	1	2	5	78
Md5.40.1.1	Md5	40	1	1	5	43.22
Md5.40.1.2	Md5	40	1	2	5	43.46
Md6.40.1.1	Md6	40	1	1	5	78
Md6.40.1.2	Md6	40	1	2	5	78
Md7.40.1.1	Md7	40	1	1	5	78
Md7.40.1.2	Md7	40	1	2	5	78
MP144.40.1.1	MP144	40	1	1	5	30.17
MP144.40.1.2	MP144	40	1	2	5	33.23
MP220.40.1.1	MP220	40	1	1	5	78
MP220.40.1.2	MP220	40	1	2	5	78
MP223.40.1.1	MP223	40	1	1	5	48.64
MP223.40.1.2	MP223	40	1	2	5	46.51
MP249.40.1.1	MP249	40	1	1	5	65.49
MP249.40.1.2	MP249	40	1	2	5	65.14
MP250.40.1.1	MP250	40	1	1	5	55.45
MP250.40.1.2	MP250	40	1	2	5	55.82
MP258.40.1.1	MP258	40	1	1	5	56.16
MP258.40.1.2	MP258	40	1	2	5	55.48
TN262.40.1.1	TN262	40	1	1	5	62.38
TN262.40.1.2	TN262	40	1	2	5	62.84
TN264.40.1.1	TN264	40	1	1	5	61.2
TN264.40.1.2	TN264	40	1	2	5	60.19
TN270.40.1.1	TN270	40	1	1	5	78
TN270.40.1.2	TN270	40	1	2	5	78
TN279.40.1.1	TN279	40	1	1	5	78
TN279.40.1.2	TN279	40	1	2	5	78
TN280.40.1.1	TN280	40	1	1	5	78
TN280.40.1.2	TN280	40	1	2	5	78
TN380.40.1.1	TN380	40	1	1	5	78
TN380.40.1.2	TN380	40	1	2	5	78
TN4.40.1.1	TN4	40	1	1	5	78
TN4.40.1.2	TN4	40	1	2	5	78
TN501.40.1.1	TN501	40	1	1	5	51.09
TN501.40.1.2	TN501	40	1	2	5	51.79
TN550.40.1.1	TN550	40	1	1	5	64.52
TN550.40.1.2	TN550	40	1	2	5	59.68
W12-6.40.1.1	W12-6	40	1	1	5	34.49
W12-6.40.1.2	W12-6	40	1	2	5	33.71
W23.40.1.1	W23	40	1	1	5	61.17
W23.40.1.2	W23	40	1	2	5	54.17
W3-5.40.1.1	W3-5	40	1	1	5	31.97
W3-5.40.1.2	W3-5	40	1	2	5	30.97
Dm13.40.2.1	Dm13	40	2	1	5	78
Dm13.40.2.2	Dm13	40	2	2	5	78
Et12.40.2.1	Et12	40	2	1	5	78
Et12.40.2.2	Et12	40	2	2	5	78
Et14.40.2.1	Et14	40	2	1	5	78
Et14.40.2.2	Et14	40	2	2	5	78
Et17.40.2.1	Et17	40	2	1	5	78
Et17.40.2.2	Et17	40	2	2	5	78
Et18.40.2.1	Et18	40	2	1	5	78
Et18.40.2.2	Et18	40	2	2	5	78
IN12-4.40.2.1	IN12-4	40	2	1	5	78
IN12-4.40.2.2	IN12-4	40	2	2	5	78
IN12-8-3.40.2.1	IN12-8-3	40	2	1	5	78
IN12-8-3.40.2.2	IN12-8-3	40	2	2	5	78
IN12-9-4.40.2.1	IN12-9-4	40	2	1	5	29.37
IN12-9-4.40.2.2	IN12-9-4	40	2	2	5	29.01
IN12-9-6.40.2.1	IN12-9-6	40	2	1	5	78
IN12-9-6.40.2.2	IN12-9-6	40	2	2	5	78
IN12-PO-3.40.2.1	IN12-PO-3	40	2	1	5	72.07
IN12-PO-3.40.2.2	IN12-PO-3	40	2	2	5	71.96
Md10.40.2.1	Md10	40	2	1	5	78
Md10.40.2.2	Md10	40	2	2	5	78
Md3.40.2.1	Md3	40	2	1	5	78
Md3.40.2.2	Md3	40	2	2	5	78
Md5.40.2.1	Md5	40	2	1	5	78
Md5.40.2.2	Md5	40	2	2	5	78
Md6.40.2.1	Md6	40	2	1	5	78
Md6.40.2.2	Md6	40	2	2	5	78
Md7.40.2.1	Md7	40	2	1	5	78
Md7.40.2.2	Md7	40	2	2	5	78
MP144.40.2.1	MP144	40	2	1	5	27.2
MP144.40.2.2	MP144	40	2	2	5	25.14
MP220.40.2.1	MP220	40	2	1	5	78
MP220.40.2.2	MP220	40	2	2	5	78
MP223.40.2.1	MP223	40	2	1	5	32.94
MP223.40.2.2	MP223	40	2	2	5	33.71
MP249.40.2.1	MP249	40	2	1	5	68.1
MP249.40.2.2	MP249	40	2	2	5	67.32
MP250.40.2.1	MP250	40	2	1	5	62.91
MP250.40.2.2	MP250	40	2	2	5	60.8
MP258.40.2.1	MP258	40	2	1	5	63.88
MP258.40.2.2	MP258	40	2	2	5	64.42
TN262.40.2.1	TN262	40	2	1	5	78
TN262.40.2.2	TN262	40	2	2	5	78
TN264.40.2.1	TN264	40	2	1	5	51.57
TN264.40.2.2	TN264	40	2	2	5	49.47
TN270.40.2.1	TN270	40	2	1	5	72.44
TN270.40.2.2	TN270	40	2	2	5	71.14
TN279.40.2.1	TN279	40	2	1	5	78
TN279.40.2.2	TN279	40	2	2	5	78
TN280.40.2.1	TN280	40	2	1	5	78
TN280.40.2.2	TN280	40	2	2	5	78
TN380.40.2.1	TN380	40	2	1	5	78
TN380.40.2.2	TN380	40	2	2	5	78
TN4.40.2.1	TN4	40	2	1	5	78
TN4.40.2.2	TN4	40	2	2	5	78
TN501.40.2.1	TN501	40	2	1	5	64.59
TN501.40.2.2	TN501	40	2	2	5	65.93
TN550.40.2.1	TN550	40	2	1	5	78
TN550.40.2.2	TN550	40	2	2	5	78
W12-6.40.2.1	W12-6	40	2	1	5	24.47
W12-6.40.2.2	W12-6	40	2	2	5	28.01
W23.40.2.1	W23	40	2	1	5	60.24
W23.40.2.2	W23	40	2	2	5	53.88
W3-5.40.2.1	W3-5	40	2	1	5	25.82
W3-5.40.2.2	W3-5	40	2	2	5	26.42
Dm13.15.1.1	Dm13	15	1	1	6	68.38
Dm13.15.1.2	Dm13	15	1	2	6	70.32
Et12.15.1.1	Et12	15	1	1	6	69.95
Et12.15.1.2	Et12	15	1	2	6	65.72
Et14.15.1.1	Et14	15	1	1	6	61.56
Et14.15.1.2	Et14	15	1	2	6	62.33
Et17.15.1.1	Et17	15	1	1	6	65.84
Et17.15.1.2	Et17	15	1	2	6	68.62
Et18.15.1.1	Et18	15	1	1	6	65.91
Et18.15.1.2	Et18	15	1	2	6	65.91
IN12-4.15.1.1	IN12-4	15	1	1	6	59.98
IN12-4.15.1.2	IN12-4	15	1	2	6	59.28
IN12-8-3.15.1.1	IN12-8-3	15	1	1	6	70.46
IN12-8-3.15.1.2	IN12-8-3	15	1	2	6	70.71
IN12-9-4.15.1.1	IN12-9-4	15	1	1	6	71.65
IN12-9-4.15.1.2	IN12-9-4	15	1	2	6	71.65
IN12-9-6.15.1.1	IN12-9-6	15	1	1	6	60.78
IN12-9-6.15.1.2	IN12-9-6	15	1	2	6	63.61
IN12-PO-3.15.1.1	IN12-PO-3	15	1	1	6	59.82
IN12-PO-3.15.1.2	IN12-PO-3	15	1	2	6	59.61
Md10.15.1.1	Md10	15	1	1	6	57.65
Md10.15.1.2	Md10	15	1	2	6	58.1
Md3.15.1.1	Md3	15	1	1	6	57
Md3.15.1.2	Md3	15	1	2	6	56.5
Md5.15.1.1	Md5	15	1	1	6	64.58
Md5.15.1.2	Md5	15	1	2	6	66.54
Md6.15.1.1	Md6	15	1	1	6	62.33
Md6.15.1.2	Md6	15	1	2	6	61.68
Md7.15.1.1	Md7	15	1	1	6	58.69
Md7.15.1.2	Md7	15	1	2	6	60.56
MP144.15.1.1	MP144	15	1	1	6	49.45
MP144.15.1.2	MP144	15	1	2	6	50.42
MP220.15.1.1	MP220	15	1	1	6	59.23
MP220.15.1.2	MP220	15	1	2	6	60.29
MP223.15.1.1	MP223	15	1	1	6	47.35
MP223.15.1.2	MP223	15	1	2	6	44.75
MP249.15.1.1	MP249	15	1	1	6	57.25
MP249.15.1.2	MP249	15	1	2	6	55.46
MP250.15.1.1	MP250	15	1	1	6	64.18
MP250.15.1.2	MP250	15	1	2	6	65.08
MP258.15.1.1	MP258	15	1	1	6	73.84
MP258.15.1.2	MP258	15	1	2	6	73.84
TN262.15.1.1	TN262	15	1	1	6	63.48
TN262.15.1.2	TN262	15	1	2	6	60.63
TN264.15.1.1	TN264	15	1	1	6	70.47
TN264.15.1.2	TN264	15	1	2	6	68.07
TN270.15.1.1	TN270	15	1	1	6	74.34
TN270.15.1.2	TN270	15	1	2	6	74.26
TN279.15.1.1	TN279	15	1	1	6	61.39
TN279.15.1.2	TN279	15	1	2	6	63.71
TN280.15.1.1	TN280	15	1	1	6	55.56
TN280.15.1.2	TN280	15	1	2	6	57.03
TN380.15.1.1	TN380	15	1	1	6	49.89
TN380.15.1.2	TN380	15	1	2	6	56.02
TN4.15.1.1	TN4	15	1	1	6	53.01
TN4.15.1.2	TN4	15	1	2	6	53.18
TN501.15.1.1	TN501	15	1	1	6	36.85
TN501.15.1.2	TN501	15	1	2	6	38.09
TN550.15.1.1	TN550	15	1	1	6	59.96
TN550.15.1.2	TN550	15	1	2	6	62.1
W12-6.15.1.1	W12-6	15	1	1	6	62.8
W12-6.15.1.2	W12-6	15	1	2	6	60.96
W23.15.1.1	W23	15	1	1	6	68.51
W23.15.1.2	W23	15	1	2	6	69.36
W3-5.15.1.1	W3-5	15	1	1	6	67.65
W3-5.15.1.2	W3-5	15	1	2	6	61.47
Dm13.15.2.1	Dm13	15	2	1	6	68.36
Dm13.15.2.2	Dm13	15	2	2	6	71.12
Et12.15.2.1	Et12	15	2	1	6	71.31
Et12.15.2.2	Et12	15	2	2	6	68.96
Et14.15.2.1	Et14	15	2	1	6	63.4
Et14.15.2.2	Et14	15	2	2	6	64.32
Et17.15.2.1	Et17	15	2	1	6	68.34
Et17.15.2.2	Et17	15	2	2	6	68.34
Et18.15.2.1	Et18	15	2	1	6	64.29
Et18.15.2.2	Et18	15	2	2	6	63.83
IN12-4.15.2.1	IN12-4	15	2	1	6	57.53
IN12-4.15.2.2	IN12-4	15	2	2	6	57.53
IN12-8-3.15.2.1	IN12-8-3	15	2	1	6	70.52
IN12-8-3.15.2.2	IN12-8-3	15	2	2	6	73.17
IN12-9-4.15.2.1	IN12-9-4	15	2	1	6	75.26
IN12-9-4.15.2.2	IN12-9-4	15	2	2	6	74.13
IN12-9-6.15.2.1	IN12-9-6	15	2	1	6	69.13
IN12-9-6.15.2.2	IN12-9-6	15	2	2	6	64.34
IN12-PO-3.15.2.1	IN12-PO-3	15	2	1	6	61.8
IN12-PO-3.15.2.2	IN12-PO-3	15	2	2	6	63.16
Md10.15.2.1	Md10	15	2	1	6	57.82
Md10.15.2.2	Md10	15	2	2	6	56.54
Md3.15.2.1	Md3	15	2	1	6	60.18
Md3.15.2.2	Md3	15	2	2	6	58.71
Md5.15.2.1	Md5	15	2	1	6	62.6
Md5.15.2.2	Md5	15	2	2	6	64.05
Md6.15.2.1	Md6	15	2	1	6	64.15
Md6.15.2.2	Md6	15	2	2	6	65.88
Md7.15.2.1	Md7	15	2	1	6	58.19
Md7.15.2.2	Md7	15	2	2	6	58.73
MP144.15.2.1	MP144	15	2	1	6	50.41
MP144.15.2.2	MP144	15	2	2	6	49.79
MP220.15.2.1	MP220	15	2	1	6	58.75
MP220.15.2.2	MP220	15	2	2	6	59.13
MP223.15.2.1	MP223	15	2	1	6	45.74
MP223.15.2.2	MP223	15	2	2	6	45
MP249.15.2.1	MP249	15	2	1	6	57.78
MP249.15.2.2	MP249	15	2	2	6	57.13
MP250.15.2.1	MP250	15	2	1	6	62.22
MP250.15.2.2	MP250	15	2	2	6	64.23
MP258.15.2.1	MP258	15	2	1	6	72.99
MP258.15.2.2	MP258	15	2	2	6	71
TN262.15.2.1	TN262	15	2	1	6	57.82
TN262.15.2.2	TN262	15	2	2	6	59.88
TN264.15.2.1	TN264	15	2	1	6	70.24
TN264.15.2.2	TN264	15	2	2	6	67.45
TN270.15.2.1	TN270	15	2	1	6	75.84
TN270.15.2.2	TN270	15	2	2	6	73.96
TN279.15.2.1	TN279	15	2	1	6	65.95
TN279.15.2.2	TN279	15	2	2	6	62.36
TN280.15.2.1	TN280	15	2	1	6	58.23
